,Airport_Dist,Airport_No,Highschool_Dist,Highschool_No,Primaryschool_dist,Primaryschool_No,UNI_Dist,UNI_No,Lake_Dist,Lake_No,Park_Dist,Park_No,Coast
8357,19.565375182355513,1,1.6650749756950158,38,0.10760088258818193,146,11.113982479746143,5,3.577577242668313,12,1.4228790835871408,10,5.432275960778297
8358,27.570453391170467,1,2.6072047097112456,7,1.5600177456622717,108,21.241801674603682,5,1.6413766848020421,14,2.656117193105257,14,8.294913404960115
8359,8.828421993220797,2,5.249113798833453,27,0.9754855811764507,273,7.187771502281899,4,4.356621179221388,7,7.771668630050654,27,3.787108870215406
8360,8.409318410592356,1,0.8600810739769124,30,0.8669524176967743,295,3.3099340657015324,1,5.1044501347405165,9,2.569942556857307,26,13.623656903220198
8361,16.725228172716857,1,0.48133778857292236,65,0.2763700113661925,307,7.629883109614082,5,6.43077709168196,10,1.4168339555303597,20,5.953622910435818
8362,6.810048791351346,2,2.8287259886597083,35,0.6410474738814166,43,11.784814507472891,4,5.660091041130836,5,7.08454658334043,2,18.865422720848187
8363,22.731258078833925,1,0.6353241635384295,45,0.5784597849731019,98,14.070319058261006,5,4.845394214021566,12,1.7805150827500302,10,2.9567803288927026
8364,6.564673835803238,2,1.6978401341157863,14,0.5492003649745768,48,3.4917354215828964,4,5.662102905146509,9,3.101607409688348,27,10.825304641444118
8365,28.52097856391442,1,1.2292105551235235,19,0.5922577434402898,231,20.542492956565166,5,4.789652151690126,14,4.3758546466496355,14,2.0690487115159706
8366,12.834277714550437,1,1.5361532164648017,46,0.8387166910489637,219,4.035630021361452,5,4.71606836377203,10,3.9277444640530015,20,9.342106735597982
8367,13.434893850789654,2,1.124808731474787,31,2.512646768364876,313,17.802925486650956,1,7.958461753030427,5,0.40220046287551514,2,24.766990239644077
8368,11.207498846858197,1,5.644402373491708,9,0.8037893547754099,90,20.01084024250128,1,12.146926014294117,11,8.032062234969654,17,31.76080535855054
8369,11.878686577445803,2,0.8642617766646165,42,0.0689308861210828,30,1.989320537508582,3,6.884013810112764,7,1.3445583676899555,9,2.1979620107473234
8370,9.584511678144104,1,1.8021923962878106,21,0.09406979818947392,312,3.6965023812196884,5,6.935705019587354,10,5.062084815583584,19,13.143276373820878
8371,5.846364543362814,2,1.4616146661985572,24,0.6620628028560652,259,4.307144780901208,1,8.680617656674519,9,5.820148505735715,8,15.506044631635978
